  1.4400000e+002	  1.7486522e+000	  9.9610881e-001	
  1.4500000e+002	  2.5275062e+000	  7.1557562e-001	
  1.4600000e+002	  3.0692109e+000	  9.4092535e-001	
  1.4700000e+002	  3.8887041e+000	  1.0587342e+000	
  1.4800000e+002	  4.4236870e+000	  1.3513827e+000	
  1.4900000e+002	  4.5719922e+000	  6.9847696e-001	
  1.5000000e+002	  4.3321175e+000	  1.3577355e+000	
  1.5100000e+002	  1.9790600e+000	  1.3247198e+000	
  1.5200000e+002	  3.1432327e+000	  1.5230752e+000	
  1.5300000e+002	  2.7020270e+000	  1.0222008e+000	
  1.5400000e+002	  2.5120520e+000	  2.0487565e+000	
  1.5500000e+002	  3.4558194e+000	  9.5608710e-001	
  1.5600000e+002	  1.7325680e+000	  1.3175550e+000	
  1.5700000e+002	  1.4875309e+000	  8.5857211e-001	
  1.5800000e+002	  1.2887163e+000	  9.2857246e-001	
  1.5900000e+002	  2.2391568e+000	  9.7440759e-001	
  1.6000000e+002	  2.0347022e+000	  7.8664474e-001	
  1.6100000e+002	  2.3074474e+000	  8.3353551e-001	
  1.6200000e+002	  2.4189431e+000	  6.2514812e-001	
  1.6300000e+002	  2.5059769e+000	  1.1731657e+000	
  1.6400000e+002	  2.4721450e+000	  8.6266353e-001	
  1.6500000e+002	  2.6917640e+000	  8.7871095e-001	
  1.6600000e+002	  3.5838061e+000	  1.0739161e+000	
  1.6700000e+002	  3.9489677e+000	  8.6617026e-001	
  1.6800000e+002	  4.6925027e+000	  1.1274864e+000	
  1.6900000e+002	  4.6823227e+000	  1.3438642e+000	
  1.7000000e+002	  4.7547989e+000	  1.1940190e+000	
  1.7100000e+002	  5.0090360e+000	  1.2436348e+000	
  1.7200000e+002	  3.3545805e+000	  1.4859001e+000	
  1.7300000e+002	  4.2210251e+000	  1.7238529e+000	
  1.7400000e+002	  2.2516366e+000	  2.4052579e+000	
  1.7500000e+002	  1.9433898e+000	  1.2822956e+000	
  1.7600000e+002	  1.7389556e+000	  2.0481563e+000	
  1.7700000e+002	  1.8723238e+000	  1.6045521e+000	
  1.7800000e+002	  1.2676510e+000	  1.3008045e+000	
  1.7900000e+002	  1.1504542e+000	  9.5382504e-001	
  1.8000000e+002	  2.1969739e+000	  1.2610941e+000	
  1.8100000e+002	  1.4217681e+000	  7.2127632e-001	
  1.8200000e+002	  2.3498001e+000	  9.2616126e-001	
  1.8300000e+002	  1.3486094e+000	  9.6580298e-001	
  1.8400000e+002	  1.9685810e+000	  4.5041232e-001	
  1.8500000e+002	  2.1615769e+000	  5.8268922e-001	
  1.8600000e+002	  2.7720851e+000	  5.6005091e-001	
  1.8700000e+002	  2.7570626e+000	  8.0130301e-001	
  1.8800000e+002	  2.4307863e+000	  6.9660708e-001	
  1.8900000e+002	  3.4200324e+000	  6.4935087e-001	
  1.9000000e+002	  2.6807094e+000	  1.1089061e+000	
  1.9100000e+002	  3.8221389e+000	  8.7280988e-001	
  1.9200000e+002	  6.3928065e+000	  7.8297552e-001	
  1.9300000e+002	  4.6593874e+000	  9.5487518e-001	
  1.9400000e+002	  4.2535191e+000	  1.0910294e+000	
  1.9500000e+002	  4.7643899e+000	  1.2492581e+000	
  1.9600000e+002	  4.0740750e+000	  1.4737936e+000	
  1.9700000e+002	  1.3387015e+000	  1.3710568e+000	
  1.9800000e+002	  2.3738765e+000	  1.0979993e+000	
  1.9900000e+002	  1.7288592e+000	  1.3279997e+000	
  2.0000000e+002	  2.0054955e+000	  9.2022858e-001	
